"andeuser_ptr_id","title","account_id"
"10b439ca-b67c-4593-9711-d5b688c90f63","doctor","1710cc72-ca9d-440e-819f-326e96962fce"
"0d2917b8-85e8-455a-ae7d-ca966c826c2a","doctor","ab6b682f-21cd-465a-9cb5-7f613947a248"
"0c1ecc5f-8542-4aba-a901-f90ab8295a56","doctor","5ef97a02-334e-42a2-8ec5-ddb0d1262d5c"
"08a3450f-0dc7-460a-b5ad-85fd3ff4bcfe","doctor","ab6b682f-21cd-465a-9cb5-7f613947a248"
"039842f8-bf84-4efb-8aec-274a767dfc7c","doctor","9d52f6c8-e9f0-4551-97dc-3b661da08fc3"
"086f928f-906a-43ce-b56f-3d04ed4d5273","doctor","bc3a880a-62e7-4084-9392-b35b95dc9bf9"
"fbbad651-5b23-4412-ab12-b130b0ff3772","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"fe246809-4df0-4025-a186-37a211277ed4","doctor","34981a17-f903-40d1-86df-a9e02320cfe8"
"d12fd19f-57d0-44fd-bb55-5e2561f4d6de","doctor","32ca13f4-03a4-4b8d-8498-3784849dbe5f"
"f937dc6b-0667-46ce-9d19-48ff8792f018","doctor","23cc2ba2-4409-4cc1-8243-749ec06b524a"
"ed9aad8c-bc31-48c3-85b0-78d40d713e84","doctor","4d6a1b6c-4b02-4aba-8950-d423d7991aff"
"7ae9d9e7-c59c-4a61-9a37-426e2671aeeb","doctor","4b0dc4a5-5b9b-4072-afaf-481f71a7e94e"
"43af46d2-45cf-4bad-8041-7109e5a17b43","doctor","f718fa83-e7f2-4a4d-a9dd-19aa58114b7f"
"fb9d8d32-5ef7-4fb3-a09c-640457213370","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"564272d3-4049-4a7f-a24c-1004aad9b6d0","doctor","1af265c6-6b76-44a5-8f1a-16d3ec130ba9"
"f41074db-39e9-4a9c-bfaf-6f2c949bacc2","doctor","1041e5c4-fac5-47fd-8867-39470d6c7d82"
"fa9a7fce-eb43-4b76-98c2-cc56dae2cc61","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"f542e57f-d36e-4163-b630-40f5c72e408d","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
"f221c9c3-018d-424a-8cae-fc52e5feb948","doctor","23cc2ba2-4409-4cc1-8243-749ec06b524a"
"eeb9fb27-4c82-4b90-b6bb-72bc36601bd5","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"eaffc276-e125-462c-9b4a-789f762411e8","doctor","32ca13f4-03a4-4b8d-8498-3784849dbe5f"
"e7dfd60e-6993-4ce4-a96e-3e28eb31319e","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"e3de3751-60f7-4213-afb2-ede5ca7071d1","doctor","bc12a5c8-8f03-46c3-957d-019af49a98d9"
"dfb9dbfb-cfb7-498c-a09a-359a7c5864e2","doctor","7673ff9f-857c-4abc-8c83-c44e4a31fc30"
"cc3f625d-69d6-4912-879a-701ce8100bec","doctor","e0a16d8c-3b12-44b9-8c51-1f42f5b08dc1"
"d2f91b82-08a2-4cb5-a61b-61b68d999d92","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"cae85475-4d28-430f-a953-0a24c1e94fd0","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"ca42b111-0ba4-4ca7-8c0b-b847ca6e8e9d","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
